Tweet,Offensive,Hate
"كلمة ""حبيبي"" فضلت حتى فى الفراق ""يا حبيبي شو نفع البكي""<LF>فيروز الوحيده اللى كلمته بمنتهى الرحمه والحب وقالت ""الله معك يا هوانا يا مفارقنا،حكم الهوى يا هوانا وتفارقنا"" ، الوحيده ال بعد سنين فراق قالتله ""كيفك أنتَ"" ؟،ولا لما قالت ""ما رح ترجع بعرف أنن غيروك يا حبيبي وعذبوني وعذبوك""",NOT_OFF,NOT_HS
الف سلامه يا ساسي بنحبك يا ساسي❤❤❤<LF>ان شاء الله ترجع بسرعه واحسن من الاول يا عالمي❤ URL,NOT_OFF,NOT_HS
وباسمائك التي غلبت اركان كل شئ ، وبعلمك الذي احاط بكل شئ ، وبنور وجهك الذي اضاء له كل شئ ، يا نور يا قدوس ، يا اول الأولين ويا آخر الاخرين ، اللهم اغفر لي الذنوب التي تهتك العصم ، اللهم اغفر لي الذنوب التي تنزل النقم ، اللهم اغفر لي الذنوب التي تغير النعم,NOT_OFF,NOT_HS
@USER الف مليون سلامه عليك يا سهل يا مايسترو وان شاء الله ترجع بسرعه واحسن من الاول,NOT_OFF,NOT_HS
يا عاذرني قبل عذري يا قَابلني مثل ما أكون.,NOT_OFF,NOT_HS
يا كسفتك يا حازم حازم 🙃 URL,NOT_OFF,NOT_HS
والله ان شالله تشتى تلج برده طلعنا الصيفى وهنلبسه ، خشى يا بت يا سعدية البسى الشميز الاصفر URL,NOT_OFF,NOT_HS
@USER ستين نيله اما تاخدك يا سافل يا حيوان باللي ملقتش حد يربيك و لا يفهمك دينك <LF>جتك خيبه انت داهيه تاخدك,OFF,NOT_HS
على اتحاد العار ان يستسمح الشوال ان يلعب المباراة بجمهور يا الف خساره يا بلد كل منقول خطوه للامام ييجى شوية عاهات يخدونا لوره,OFF,NOT_HS
Mood: <LF>الله الله يا بابا وسلام عليك يا بابا 💃🏻💃🏻,NOT_OFF,NOT_HS
#سناب_شات<LF>يسألوني وأنتي اكبر من سوالفهم جميع<LF> وأنتي اجمل ما خلق ربي بهالكون الوسيع<LF> واني أتلاشى بدون عيونك الخجلى أضيع <LF>اعذريهم يا لحبيبه آه آه يا أغلى حبيبه ❤️ URL,NOT_OFF,NOT_HS
@USER الله يبارك فيك يا أحمد تسلم يا رب وعقبالك ⁦😍,NOT_OFF,NOT_HS
RT @USER: كم أشتاق لك يا أحلى الورود يا أحلى حلم يا فرحة في نفسي تجود أنت زمزم ماي عيني #أمي حبي وانت عمري حتى مماتي...💔,NOT_OFF,NOT_HS
@USER يا ستي لا يا ستي 😂😂 ..,NOT_OFF,NOT_HS
@USER نحن مين بالضبط يا زيدان يا متخفي 🌚😂😂😂😂😂😂😂😂😂😂<LF>توتنهام اياكس سيتي ليفربول<LF>كلهم خصوم وصلوا مرحله مش بسيطه وممكن يكونوا تهديد لحظوظ البرسا، نقول يارب ❤️,NOT_OFF,NOT_HS
@USER يا حيا الله يا حيا الله,NOT_OFF,NOT_HS
RT @USER: #الاهلي_الهلال_والنصر_الاتحاد<LF>تكفون يا جمهور #النصر تكفون يا اوفياء <LF>طلبتكم طلبه <LF>الحضور ثم الحضور ثم الحضور لا تحرمون نجومك…,NOT_OFF,NOT_HS
يا مغيث ، يا مغيث ، يا مغيث اغثني ويسر لي امري وفرج همي واشرح صدري وارحمني برحمتك، يارب اغفر جميع ذنوبي التي اعلمها والتي لا اعلمها ، يارب انت الكريم انت الغفور انت الحي القيوم، يارب ان كان هناك ذنب يحول بيني وبين استجابتك لدعائي فيارب اغفره لي وارزقني من حيث لا احتسب 🌿,NOT_OFF,NOT_HS
@USER الحين تكتب لي لا تصير عنصري وتكتب هنا خدم حمار انت حمار مثل فريقك تعبت اربيك واربي اشكالك يا صغير الرياضه اششش بس الحوش يالله انت وربعك وخل المنصات والبطولات لعمانك . بلوك كبر وجهك يا رخيص يا ادعائي مسوي ضاغط وهو مشخوط في تويتر وفي ارضه ,OFF,HS
الله يلعنكم يا عبيد يا بقايا حجاج روح خذلك موزة يا قرد ✊🏿✊🏿✊🏿يا اسود تفو روحو ارجعو بلادكم الأصلي يا افارقة ختفو يا حمير بس الوم لاعبين ما خبركم تهبطون يا حمير #الاتحاد_النصر,OFF,HS
RT @USER: والحـب يا أهل الهـوى يا ويـل من صابه.,NOT_OFF,NOT_HS
@USER يا رب يا رب... يا عالما بالحال عليك الإتكال,NOT_OFF,NOT_HS
@USER @USER علي شحم يا طاقية يا عنصري القم بس,OFF,NOT_HS
@USER بتغيظكم يا ارهابين يا بتوع المناخ التشاؤمى 😂😂,OFF,NOT_HS
انت حاجه جميله... يا خلاثى يا نااس ع العثل ربنا يخليكى لاهلك وناسك و افرح بيكى قريب ♥,NOT_OFF,NOT_HS
يا جمالوا يا جمالوا<LF> بشماله حطه له<LF>واحد صفر الملكي<LF>ابراهيم دي ماريا,NOT_OFF,NOT_HS
RT @USER: جبال طويق تضرب نفسها أمثال <LF>بك يا فخر الوطن يا عزّه وعلوه ..<LF> #بالعزم_والهمه_السعوديه_للقمه URL,NOT_OFF,NOT_HS
RT @USER: دائمًا نستخدم عبارة يا ليت أستبدلها وقل يا رب فالأولى جالبة للغم مُحبطة للهمم والثانية مبشرة بالإجابة والنعم .,NOT_OFF,NOT_HS
يا هوا يا هوا يللي طاير بالهوا ..في منتورة طاقة وصورة..<LF>خدني لعندن يا هوا,NOT_OFF,NOT_HS
RT @USER: جول جول جول جول جول جول جول جول الله الله الله صوتي راح الله الله الله يا قلبي الله يا قلبي الله يا قلبي الله يا قلبي الله…,NOT_OFF,NOT_HS
@USER حبيبى يا ابو السيد يا ابو قلب طيب ♥️,NOT_OFF,NOT_HS
هي القسيه شويه عليا يا صهبجيه .. اه يا لالي.. حبه اهات على ليل على عيني على <LF>يالالي.. 🖤🎶,NOT_OFF,NOT_HS
RT @USER: البنات أللي يقولن يا ثلب و يا نصي و يا الشايب URL,NOT_OFF,NOT_HS
RT @USER: الف نعله ونار مشتعله بگبركم يا اولاد العاهرات <LF>15سنه كهرباء ما دبرتوهه يا سفله يا ساقطين اولاد الساقطين ما بيكم شريف لا اب…,OFF,NOT_HS
RT @USER: @USER وهذي 🤔<LF>طرقت الباب حتى كل متني <LF>فلما كل متني كلمتني <LF>.<LF>فقالت يا اسماعيل صبراً<LF>فقلت يا اسما عيل صبري,NOT_OFF,NOT_HS
@USER @USER الغريب يا شاعرنا أن الفلاح حين يبذر الحب ينشد : <LF>يا الله يا المعبود يا من رجيناه<LF>تغني طيور (ن) لم تبَرِّهْ عمالهْ<LF>فإذا استوت العذوق مكنها رجم بالمجرمة وتخويف بصوت المفقاع بكل قسوة !!!<LF>مسكينة العصافير الرقيقة تغني له ,NOT_OFF,NOT_HS
اول شي يا عربي انت احكي تونسي حتى نصدق انك تونسي<LF>ثانيا هالشي مستحيل يكون صار عندهم لان حتى لو البنت عندها رخصة قيادة سياره الحافله غير<LF>ثالثا التونسيات يقودو طيارات يا راس البصل وراس الفجل وراس الهم انتي يا جاهل يا متخلف يا عربي يا مرييييييض موت من تونس ومن بنات #تونس URL,OFF,HS
RT @USER: يا سلام علي جمالك يا معلم حفيضة يا اخويا URL,NOT_OFF,NOT_HS
@USER @USER بس يا بت انتي يا عره مسمعش صوتك 😒😒,OFF,NOT_HS
RT @USER: يا قبلة ﺎلأرض يا محراب شِعر ﺎلصالحين ، يا ضحكة ﺎلمسكين يا أم ﺎليتامى يالخجل.,NOT_OFF,NOT_HS
حنا الأول حنا الأول يا جمهور يا عالم الأزرق بفضل الله إلى النهائي🥰🤲👏 #الهلال_والاهلي URL,NOT_OFF,NOT_HS
@USER يا هلا بك .. يا غالي في حال تم تحويل نقاط كرصيد في المحفظة عبر الاونلاين فستكون متاحه لمدة 30 يوم ، هل تم التأكد من تاريخ صلاحيتها ؟,NOT_OFF,NOT_HS
RT @USER: ما كان ممكن تبدأ بيه بدل ما تخسر تبديل يا حمار يابن الحمار يا غبييييي,OFF,NOT_HS
ونجومو وقمرو.. قمرو وسهرو.. وانت وأنا يا حبيبي أنا يا حياتي أنا.. URL,NOT_OFF,NOT_HS
@USER قاتل الله العونسريه يا بدوي يا عونسري كيف تأخذ اداره الاتحاد ؟😂🤣,NOT_OFF,NOT_HS
يا كلماتي الناعمة اللينة يا هدية أعوامي يا بارود الجمال يا إلتفاتات دهشاتي كل عام وعمرك ياعمري سعيد.. <LF>⁦@USER⁩ ❤️,NOT_OFF,NOT_HS
يا بعيده بالمسافه .. يا قريبه بالشعور<LF>أنا كل اللي أخافه .. بعدنا يطول شهور,NOT_OFF,NOT_HS
يا حبني له و يا وجدي على شوفه 💌 ..,NOT_OFF,NOT_HS
@USER @USER يا دحباشي يا فارسي يا ابن المتعة يا ذي انت من كل ذكر قطره يا بقايا الفرس والاحباش والاتراك حرر غرفة نومك من عيال حسن نصر الله وبعدين تعال تكلم مع اسيادك<LF>دحباشي حقير ومتسول في شوارع الرياض وتجي تسب لملك الحزم الذي يدوس على اسيادك ا,OFF,HS
@USER @USER رايي انك ما تفرضش رايك على حد وما تسفهش راي حد<LF>استمر ف دعواتك وحاول تلاقي اسلوب مقنع عشان تقنع الناس برايك لو شايف ان ده فيه المصلحة<LF>وتاني مش دعاة الشرعية هم اللي معطلين الحراك الثوري<LF>ده رايي يا بهاء يا ريت تكون فهمتن,NOT_OFF,NOT_HS
شوف يا ساري يا جزمه يابن الجزمه يابن السته وستين جزمه يوم حررت هازارد وش سوى,OFF,NOT_HS
و ايه فرقة السحالي دي .. هو يا محشي يا سحالي يارب مفيش وسط 😅,OFF,NOT_HS
كل الناس في القياده الان ديل البجد الكانو بيجو من اول يوم ماعشان الناس محتفله جا يلحق المهرجان ويتصور الناس تجي القياده ودبل فك لكل زول بيشكك في تجمع المهنين يا امنجي يا وسخ #اعتصام_القيادة_العامة #تجمع_المهنيين #تسقط_تاني,OFF,NOT_HS
@USER @USER @USER @USER @USER @USER @USER @USER @USER اللهم يا صاحب الفرج .. يا عالي بلا درج ...يامن شق البحر لموسى حتى خرج ...اخرج كل مهموم من الضيق الى الفرج ...🍀طاب مس,NOT_OFF,NOT_HS
اللهم صل وسلم على سيدنا محمد وعلى آل سيدنا محمد صلاة نكون بها في جاه حضرة رسول الله ، بقدر حب الله فيه، وبحقه لديه ، وبصلاته عليه ، تزدنا بها يا الله حبا وعشقا وودا في قلب رسول الله صلى الله عليه وعلى آله وسلم ، في الدنيا والآخرة يا الله ، يا كريم يا عظيم. <LF>🌷🌷💓,NOT_OFF,NOT_HS
RT @USER: البنات في الجامعة 😂<LF>لالا يا أحمت هات الشنته يا أحمت ، اهيهيهيهو URL,NOT_OFF,NOT_HS
RT @USER: يحظ هالعام دام اختي فيه خريجة،<LF>افرحي يا شعوري وضحكة قلبي يا هنا عمري ويا كل الفخر لي💙.@USER URL,NOT_OFF,NOT_HS
RT @USER: يا تضحك يا بلوك 😭😭😭😭 URL,NOT_OFF,NOT_HS
@USER بص يا سهيله يا بنتي هوا انا مش فاهم حاجه بس انا موافق موافق 😂😂 URL,NOT_OFF,NOT_HS
يا حلوج يا دولت تقول : انا ملكية خاصّة تقصد زوجها طبعاً.. سمعتن يالنسرات ياللي اربعوعشرين ساعه عناد مع رجالچ والا فارضه سيطرتج عليه سطروج مجانين فاصلين لا مرتاحين ولا هاجعين😂😂😂يالنسره🏃🏻‍♀️🏃🏻‍♀️🏃🏻‍♀️🏃🏻‍♀️,NOT_OFF,NOT_HS
RT @USER: يا مساء الخير ، يا سااكن بجوفـي يا الوحيد اللي . . . ملازمني غلاک مسكنک ب القلب يا احلى ضيوفي واللہ يسعد لي يومک مع مساک<LF>اس…,NOT_OFF,NOT_HS
@USER @USER @USER @USER @USER @USER @USER @USER اختفى الغبي <LF>يا غبي يا لوح يا دلخ تعال وين اختفيت,OFF,NOT_HS
يا رب أنسى يا رب أنسى يا رب أنسى يا رب أنسى يا رب أنسى يا رب أنسى يا رب أنسى يا رب أنسى يا رب أنسى يا رب أنسى يا رب أنسى ..,NOT_OFF,NOT_HS
@USER @USER يا الله ثم يا الله ثم يا الله انك ترزقني مع سفير الأمهات,NOT_OFF,NOT_HS
@USER اللهم آمين يا رب يا كريم شكرا يا أخي العزيز الله يحفظك من كل شر,NOT_OFF,NOT_HS
خلوني اشوفكم يا عيال الكلب يا وضيعين يا فقر فايزين بكأس الملك وربي ما يفصل بيننا الا رب العباد,OFF,HS
"و فـ وسط الطريق و وقفنا و سلمنا و ودعنا يا قلبي , و رجعنا الطريق وحدينا و دموعنا فـ عينينا يا قلبي <LF>ودعنا الحبايب .. و فارقنا الحبايب .. ووصلنا النهاية, من قبل النهاية يا عيني .. يا عيني علينا يا قلبي <LF>غالي غالي غالي ... والجرح من... URL",NOT_OFF,NOT_HS
RT @USER: طلتّك يا ملح الايام يا الوجه الصبوح <LF>تجبر الخاطر وتحيي العظام الميّته<LF>َ<LF>والسرور اللي يجي والسرور اللي يروح <LF>أنت سبت روحته وأنت…,NOT_OFF,NOT_HS
العيب فيكم يا ف مناهجكم ، أماشطارتي يا قلبي عليها يا روحي عليها😌,NOT_OFF,NOT_HS
يا غيمتي البيضـَا ، يا سماي الوسيـّعه ❤.,NOT_OFF,NOT_HS
يلا يا زمالكوية يا ولاد المتناكة يا شوية مناكية فى طيازها فلايك مينفعش مع كسمكم غير قله العقل,OFF,HS
